date,close,volume,open,high,low,DoJ Index,Nasdaq Index,P/E ratio,Wiki Traffic,Stochastic Oscillator,Stochastic_Move,William %R,RSI,RSI_Move,Wiki_MA_2,Wiki_MA_3,Wiki_MA_4,Wiki_MA_5,Wiki_MA_6,Wiki_MA_7,Wiki_MA_8,Wiki_MA_9,Wiki_MA_10,Wiki_EMA_3,Wiki_EMA_5,Wiki_EMA_10,Wiki_3_day_Disparity,Wiki_5_day_Disparity,Wiki_10_day_Disparity,Wiki_Momentum_1,Wiki_Momentum_2,Wiki_ROC,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_3dayDisparity_Move,Wiki_ROC_Move,Wiki_RSI,Wiki_RSI_Move,Google_MA_2,Google_MA_3,Google_MA_4,Google_MA_5,Google_MA_6,Google_MA_7,Google_MA_8,Google_MA_9,Google_MA_10,Google_EMA_3,Google_EMA_5,Google_EMA_10,Google_3_day_Disparity,Google_5_day_Disparity,Google_10_day_Disparity,Google_Momentum_1,Google_Momentum_2,Google_ROC,Google_Move,Google_MA3_Move,Google_EMA5_Move,Google_3dayDisparity_Move,Google_ROC_Move,Google_RSI,Google_RSI_Move,Target1,Target2,Target3,Target4,Target5
1/22/14,78.78713986,94996300,78.70143129,79.612854,78.25856786,16373.34,4243,13.67,17105,71.33896438,1,-28.66103562,44.87440649,0,16994.5,16712.33333,17232,17230.6,17272.83333,17279.85714,17418.125,17621.22222,17604.8,17189.66667,17239.26667,17513.92727,102.3495622,99.27106427,97.16100155,99.30333817,-120,-0.696661829,1,0,1,1,1,46.50691244,1,1370,1416.666667,1427.5,1444,1435,1444.285714,1451.25,1456.666667,1456,1361.666667,1394,1414.909091,86.82352941,85.1800554,84.47802198,81.45695364,-280,-20.28985507,0,0,0,0,0,34,0,0,0,1,1,1
1/23/14,79.45428471,100809800,78.56285857,79.5,77.83000186,16197.35,4218.879883,13.79,17371,86.74138522,1,-13.25861478,51.7029623,1,17238,17120,16877,17259.8,17254,17286.85714,17291.25,17412.88889,17596.2,17041.66667,17277.4,17555.25455,101.4661215,100.6442717,98.72017822,92.44319089,-1420,-7.556809111,1,1,1,0,0,51.34388807,1,1230,1323.333333,1370,1388,1408.333333,1405.714286,1417.5,1426.666667,1434,1323.333333,1372.666667,1396.909091,92.94710327,88.6167147,85.77405858,84.24657534,-230,-15.23178808,1,0,0,1,1,13.15789474,0,0,1,0,0,1
1/24/14,78.01000214,107338700,79.14286043,79.37428286,77.82142643,15879.11,4128.169922,13.54,17706,53.39713061,0,-46.60286939,52.90823897,1,17538.5,17394,17266.5,17042.8,17334.16667,17318.57143,17339.25,17337.33333,17442.2,17413,17408.53333,17490.16364,101.793722,103.8913794,101.5124239,109.6482537,1558,9.648253654,1,1,1,1,1,37.086408,0,1225,1226.666667,1297.5,1340,1360,1381.428571,1382.5,1395.555556,1406,1271.666667,1332,1372.181818,99.45652174,91.04477612,86.77098151,80.79470199,-290,-21.48148148,0,0,0,1,0,14.70588235,1,1,0,1,0,1
1/27/14,78.64286043,138719700,78.58142857,79.25714114,77.96428686,15837.88,4083.610107,13.65,17651,68.00797493,1,-31.99202507,53.69144419,1,17678.5,17576,17458.25,17343.4,17144.16667,17379.42857,17360.125,17373.88889,17368.7,17522.5,17245.53333,17420.02727,100.4267183,101.7735853,101.6253375,104.5427624,767,4.542762379,0,1,0,0,0,96.59020459,1,1170,1190,1200,1262,1303.333333,1325.714286,1348.75,1353.333333,1368,1173.333333,1266.666667,1322.909091,94.11764706,88.74801902,81.87134503,74.17218543,-390,-25.82781457,0,0,0,0,0,0,0,0,0,0,0,1
1/28/14,72.35713957,266380800,72.68000029,73.57142643,71.724289,15928.56,4097.959961,12.56,17745,7.620773046,0,-92.37922695,37.01005604,0,17698,17700.66667,17618.25,17515.6,17410.33333,17230,17425.125,17402.88889,17411,17660.5,17477.26667,17471.72727,100.2504614,101.3096896,101.9183275,103.741596,640,3.741596025,1,1,1,0,0,94.33573635,0,1075,1123.333333,1150,1166,1223.333333,1264.285714,1288.75,1313.333333,1321,1110,1184.666667,1268.090909,91.69139466,88.33619211,77.97123391,83.7398374,-200,-13.79310345,0,0,0,0,1,0,1,0,0,0,0,0
1/29/14,71.53571314,125702500,71.99285886,72.48143,71.23143,15738.79,4051.429932,12.42,16664,3.458886283,0,-96.54111372,33.75179959,0,17204.5,17353.33333,17441.5,17427.4,17373.66667,17303.71429,17159.25,17340.55556,17329,17182.33333,17231.73333,17208.09091,96.02766039,95.61954164,96.16250216,95.92999827,-707,-4.070001727,0,0,0,0,0,37.95740033,0,1065,1083.333333,1117.5,1140,1155,1205.714286,1243.75,1267.777778,1292,1111.666667,1144,1257.090909,101.5384615,96.49122807,85.13931889,89.43089431,-130,-8.666666667,1,0,0,1,1,25.92592593,1,1,0,0,0,1
1/30/14,71.39714057,169625400,71.79142757,72.35713957,70.95714571,15848.61,4123.129883,12.39,16693,4.850338154,1,-95.14966185,35.35787956,1,16678.5,17034,17188.25,17291.8,17305,17276.42857,17227.375,17107.44444,17275.8,17023.16667,17182.6,17169.83636,97.9981214,96.53708694,96.62649487,94.27877556,-1013,-5.721224444,1,0,0,1,0,28.7327478,0,1245,1173.333333,1160,1172,1181.666667,1188.571429,1228.75,1260,1280,1236.666667,1223.333333,1300,118.4659091,118.6006826,108.59375,113.9344262,170,11.33333333,1,1,1,1,1,64.28571429,1,0,0,1,0,0
1/31/14,71.51428229,116199300,70.73999786,71.64714057,70.50714114,15698.85,4103.879883,12.41,14945,10.57762371,1,-89.42237629,36.82150869,1,15819,16100.66667,16511.75,16739.6,16900.66667,16967.85714,16985,16973.77778,16891.2,15989.5,16509.53333,16537.34545,92.82224339,89.27931372,88.47802406,84.66942383,-2706,-15.33057617,0,0,0,0,0,4.090455604,0,1420,1313.333333,1242.5,1218,1218.333333,1220,1221.25,1253.333333,1279,1311.666667,1264.666667,1310.090909,110.4060914,119.047619,113.3698202,129.4642857,330,22,1,1,1,0,1,68.85245902,1,1,1,1,1,0
2/3/14,71.64714057,100366000,71.80142971,72.53285986,71.32857514,15372.8,3996.959961,12.43,15564,11.97298419,1,-88.02701581,35.84904083,0,15254.5,15734,15966.5,16322.2,16543.66667,16709.71429,16792.375,16827.11111,16832.8,15832.33333,16347.73333,16602.10909,98.91953731,95.35479286,92.46233544,87.70921386,-2181,-12.29078614,1,0,0,1,1,20.77849342,1,1450,1430,1347.5,1284,1256.666667,1251.428571,1248.75,1246.666667,1273,1381.666667,1295.333333,1305.181818,101.3986014,112.9283489,113.9041634,140.776699,420,30.21582734,1,1,1,0,1,82.35294118,1,1,1,1,1,0
2/4/14,72.684288,94170300,72.26428229,72.77999871,71.82286071,15445.24,4031.52002,12.61,17720,22.86575261,1,-77.13424739,33.99182551,0,16642,16076.33333,16230.5,16317.2,16555.16667,16711.71429,16836,16895.44444,16916.4,16727,16788.13333,17062.50909,110.224139,108.5970632,104.7504197,106.3370139,1056,6.337013922,1,1,1,1,1,49.77809338,1,1445,1446.666667,1432.5,1366,1310,1282.857143,1275,1270,1266,1435,1336,1297.636364,99.53917051,105.4172767,113.7440758,130.9090909,340,22.51655629,0,1,1,0,0,97.6744186,1,0,1,1,1,0
2/5/14,73.22714229,82086200,72.365715,73.61142729,72.32142643,15440.23,4011.550049,12.71,17549,29.87136961,1,-70.12863039,29.69983403,0,17634.5,16944.33333,16444.5,16494.2,16522.5,16697.14286,16816.375,16915.22222,16960.8,16812.66667,16727.8,17067.74545,103.568548,106.3949752,103.4679968,105.1278979,856,5.127897921,0,1,0,0,0,59.3690451,1,1455,1453.333333,1452.5,1440,1383.333333,1332.857143,1306.25,1296.666667,1290,1458.333333,1400.666667,1322.727273,101.146789,102.0833333,113.9534884,105.7553957,80,5.479452055,1,1,1,1,0,97.43589744,0,0,1,0,1,0
2/6/14,73.21571357,64441300,72.865715,73.35713957,72.54428857,15628.53,4057.120117,12.71,16772,29.74585813,0,-70.25414187,30.53897774,1,17160.5,17347,16901.25,16510,16540.5,16558.14286,16706.5,16811.44444,16900.9,16858.16667,16586.8,16877.46364,96.68530582,101.586917,99.23731872,112.2248244,1827,12.22482436,0,1,0,0,1,50.72198867,0,1430,1433.333333,1437.5,1440,1431.666667,1384.285714,1340,1315.555556,1306,1421.666667,1423.333333,1321.272727,96.97674419,96.52777778,106.431853,95.86206897,-60,-3.973509934,0,0,1,0,0,50,0,1,1,1,1,1
2/7/14,74.23999786,92570100,74.48285671,74.70428471,73.91143043,15794.08,4125.859863,12.88,15404,40.99466755,1,-59.00533245,39.59138738,1,16088,16575,16861.25,16601.8,16325.66667,16378.14286,16413.875,16561.77778,16670.7,16375.5,16141.33333,16440.39091,92.93514329,92.78511969,92.4016388,98.97198664,-160,-1.028013364,0,0,0,0,0,54.50795522,1,1320,1370,1387.5,1400,1408.333333,1405.714286,1367.5,1330,1309,1341.666667,1376.666667,1298.272727,91.24087591,89.28571429,95.49274255,86.20689655,-200,-13.24503311,0,0,0,0,0,11.53846154,0,0,0,1,1,0
2/10/14,75.56999971,86389800,74.094284,75.99857329,74,15801.79,4148.169922,13.12,16325,55.60090298,1,-44.39909702,40.13172413,1,15864.5,16167,16512.5,16754,16555.66667,16325.57143,16371.5,16404,16538.1,16450,16509.53333,16499.35455,100.9772994,97.43941745,98.7114602,92.1275395,-1395,-7.872460497,1,0,1,1,0,57.05544224,1,1108.5,1202.333333,1269.25,1303.4,1327.833333,1345.285714,1350.875,1323,1293.7,1168.5,1255.666667,1234.3,80.4269476,74.19057849,74.74685012,67.15277778,-473,-38.45528455,0,0,0,0,0,5.524861878,0,1,1,1,1,0
2/11/14,76.565712,70564200,75.80142971,76.82142643,75.64286043,15994.77,4191.049805,13.29,16375,67.37091011,1,-32.62908989,42.6837353,1,16350,16034.66667,16219,16485,16690.83333,16529.85714,16331.75,16371.88889,16401.1,16271,16627.66667,16396.35455,102.1224846,99.33272672,99.84086433,93.31016012,-1174,-6.689839877,1,0,1,1,1,29.54061454,0,1123.5,1165.666667,1221.75,1271.4,1299.5,1321,1337.125,1343,1318.7,1241.166667,1295.6,1311.663636,109.8084072,100.6764197,97.06529158,87.07482993,-190,-15.44715447,1,0,1,1,1,40.54373522,1,1,1,0,1,1
2/12/14,76.55999757,77025200,76.70714571,77.08000186,76.17713929,15963.94,4201.290039,13.29,17129,68.26164083,1,-31.73835917,40.03344922,0,16752,16609.66667,16308.25,16401,16592.33333,16753.42857,16604.75,16420.33333,16447.6,16581.83333,16699.66667,16571.49091,103.1266933,104.4387537,104.1428537,102.1285476,357,2.128547579,1,1,1,1,1,44.57364341,1,1250,1155.666667,1179.25,1221.4,1262.833333,1288.142857,1308.375,1324.111111,1330.7,1192.833333,1254.266667,1310.572727,105.5667724,99.88537744,91.68107011,87.76978417,-170,-13.93442623,0,0,0,0,1,35.73059361,0,0,0,1,1,0
2/13/14,77.775711,76849500,76.37999729,77.83571629,76.31428529,16027.59,4240.669922,13.5,19162,83.0693698,1,-16.9306302,49.18030924,1,18145.5,17555.33333,17247.75,16879,16861.16667,16959.42857,17054.5,16888.88889,16694.5,17885.83333,17321.33333,17143.13636,109.1520146,113.5256828,114.7803169,124.3962607,3758,24.39626071,1,1,1,1,1,73.31252439,1,1250,1260,1186.75,1199.4,1231.166667,1265.285714,1287.125,1305.222222,1319.7,1217.833333,1240.933333,1312.481818,101.5873016,106.7200267,96.99174055,102.4,30,2.678571429,1,1,0,0,1,43.57476636,1,0,1,0,1,0
2/14/14,77.71286014,68231100,77.49571229,77.99714657,77.315712,16154.39,4244.02002,13.49,17374,96.20445631,1,-3.795543692,46.61113871,0,18268,17888.33333,17510,17273,16961.5,16934.42857,17011.25,17090,16937.4,17464.66667,17044,17016.78182,97.12475543,100.5847276,102.5777274,106.4257274,1049,6.425727412,0,1,0,0,0,67.76054814,0,1195,1203.333333,1222.5,1171.4,1184.5,1213.857143,1245.875,1267.444444,1285.7,1185,1169.6,1253.754545,92.24376731,94.75840874,86.3342926,114.7880041,143,13.88349515,0,0,0,0,1,42.0993228,0,1,1,1,1,0
2/18/14,77.99857329,65062900,78,78.74143214,77.94428257,16130.4,4272.779785,13.54,15844,90.97847213,0,-9.021527866,86.53106503,1,16609,17460,17377.25,17176.8,17034.83333,16801.85714,16798.125,16881.55556,16965.4,16866.16667,16796.66667,16761.50909,90.74455899,92.24069675,93.39007627,96.75725191,-531,-3.242748092,0,0,0,0,0,46.09260764,0,1125,1176.666667,1187.5,1206,1166.166667,1178.142857,1204.625,1234.111111,1254.7,1171.666667,1160.933333,1233.845455,96.88385269,94.52736318,90.85837252,89.0625,-140,-12.72727273,1,0,0,1,0,63.66508689,1,0,0,0,0,1
2/19/14,76.76714329,78442000,77.82142643,78.12714386,76.33571629,16040.56,4237.950195,13.32,18624,76.02357195,0,-23.97642805,82.1679856,0,17234,17280.66667,17751,17626.6,17418,17261.85714,17029.625,17001,17055.8,18042,17659.2,17340.92727,107.7736198,105.6584934,109.1945262,108.7278884,1495,8.727888376,1,0,1,1,1,62.65616207,1,1210,1176.666667,1202.5,1206,1218.333333,1182.428571,1190.875,1213,1238.7,1228.333333,1230.666667,1246.209091,108.7818697,106.1359867,103.3341406,104.9180328,60,4.316546763,1,1,1,1,1,50,0,0,0,0,0,0
2/20/14,75.87857057,76464500,76.14142614,76.71428686,75.57142643,16133.23,4267.549805,13.17,15594,65.23244598,0,-34.76755402,75.22923288,0,17109,16687.33333,16859,17319.6,17287.83333,17157.42857,17053.375,16870.11111,16860.3,16437.33333,16949.06667,16630.06364,93.44812433,90.0367214,92.48945748,81.37981422,-3568,-18.62018578,0,0,0,0,0,43.12337604,0,1245,1210,1185,1204,1206.666667,1217.142857,1185.875,1193,1212.7,1193.333333,1207.333333,1212.209091,100,100.4983389,99.77735631,94.53125,-70,-4.827586207,0,1,0,0,0,48.93617021,0,1,0,0,0,0
2/21/14,75.03571314,69696200,76.112854,76.36714171,74.94285586,16103.3,4263.410156,13.02,15827,50.00957121,0,-49.99042879,68.32715653,0,15710.5,16681.66667,16472.25,16652.6,17070.83333,17079.14286,16991.125,16917.11111,16765.8,16257.16667,16822.06667,16595.10909,94.87661105,95.04221563,94.40050579,91.09589041,-1547,-8.904109589,1,0,0,1,1,32.18673219,0,1200,1226.666667,1205,1186,1201.666667,1204.285714,1213.75,1186.333333,1192.7,1200,1199.333333,1192.209091,97.01086957,100.3372681,99.77362287,107.2072072,80,5.517241379,0,1,0,0,1,39.53488372,0,0,0,1,0,1
2/24/14,75.36428829,72227400,74.73571771,75.702858,74.63143157,16207.14,4292.970215,13.08,16826,51.18726616,1,-48.81273384,68.95951401,1,16326.5,16082.33333,16717.75,16543,16681.5,17035.85714,17047.5,16972.77778,16908,16753.83333,16710.4,16893.09091,104.6241217,101.7106933,99.51502247,106.1979298,982,6.197929816,1,0,0,1,1,46.80354643,1,1215,1213.333333,1230,1212,1195,1207.142857,1208.75,1216.666667,1191.7,1233.333333,1204,1200.481818,102.1978022,102.310231,104.0530335,108.7719298,100,6.944444444,1,0,1,1,1,70.96774194,1,1,1,0,0,0
2/25/14,74.58000186,57988000,75.62571714,75.65285486,74.42857357,16179.66,4287.589844,12.94,17624,35.18027131,0,-64.81972869,59.92520864,0,17225,16759,16467.75,16899,16723.16667,16816.14286,17109.375,17111.55556,17037.9,16853.16667,16903.33333,17144.46364,105.1614058,104.2901947,103.4399779,94.63058419,-1000,-5.369415808,1,1,1,1,0,61.35204082,1,1240,1223.333333,1220,1232,1216.666667,1201.428571,1211.25,1212.222222,1219,1226.666667,1221.333333,1222.818182,101.3623978,100.6493506,101.7227235,96.875,-40,-2.721088435,1,1,1,0,0,67.85714286,0,1,0,0,0,1
2/26/14,73.90714257,69054300,74.80142971,75,73.65714257,16198.41,4292.060059,12.83,16813,21.991648,0,-78.008352,53.51239817,0,17218.5,17087.66667,16772.5,16536.8,16884.66667,16736,16815.75,17076.44444,17081.7,16786,16870.33333,17032.84545,98.39260285,101.6702143,98.42697155,107.8171091,1219,7.817109145,0,1,0,0,1,34.57673309,0,1240,1240,1227.5,1224,1233.333333,1220,1206.25,1214.444444,1215,1231.666667,1234.666667,1219.545455,100,101.3071895,102.0576132,102.4793388,30,2.158273381,1,1,1,0,1,35.71428571,0,0,0,1,1,1
2/27/14,75.38143157,75470500,73.87714386,75.54000086,73.72142786,16272.65,4318.930176,13.08,16239,33.91405969,1,-66.08594031,59.71796264,1,16526,16892,16875.5,16665.8,16487.16667,16792.42857,16673.875,16751.66667,16992.7,16663.33333,16437.53333,16855.66364,96.13426474,97.43906683,95.56456596,102.6031465,412,2.603146522,0,0,0,0,0,59.44363104,1,1260,1253.333333,1250,1238,1233.333333,1240,1227.5,1214.444444,1221,1260,1242.666667,1231.727273,102.1276596,103.3925687,104.8321048,107.5630252,90,7.2,1,1,1,1,1,81.81818182,1,1,1,0,1,1
2/28/14,75.17713929,92992200,75.58285529,76.10713957,74.58856957,16321.71,4308.120117,13.05,14668,29.89595091,0,-70.10404909,54.53915231,0,15453.5,15906.66667,16336,16434,16332.83333,16227.28571,16526.875,16451,16543.3,15780,15999.86667,16202.33636,92.21290863,89.25398564,88.6642931,87.17461072,-2158,-12.82538928,0,0,0,0,0,37.8077004,0,1245,1243.333333,1242.5,1242,1233.333333,1230,1236.25,1225.555556,1214,1231.666667,1228.666667,1213.272727,97.31903485,97.42351047,99.67051071,97.58064516,-30,-3.10237849,0,0,0,0,0,56.25,0,0,0,1,0,0
3/3/14,75.39428714,59695300,74.77428443,75.80714414,74.68714143,16168.03,4277.299805,13.09,16597,34.16690861,1,-65.83309139,49.04607872,0,15632.5,15834.66667,16079.25,16388.2,16461.16667,16370.57143,16273.5,16534.66667,16465.6,16251.83333,16488.33333,16489.49091,104.8143314,101.2740875,100.7980274,94.17271902,-1027,-5.82728098,1,0,1,1,1,47.98521907,1,1175,1210,1217.5,1222,1225,1220,1218.75,1225.555556,1217,1191.666667,1208,1203,94.21487603,93.28968903,93.67296631,91.93548387,-100,-7.8125,0,0,0,0,0,22.22222222,0,1,1,1,1,1
3/4/14,75.89142614,64785000,75.85713957,76.09143071,75.39571386,16395.88,4351.970215,13.17,18417,43.94485287,1,-56.05514713,46.12988335,0,17507,16560.66667,16480.25,16546.8,16726.33333,16740.57143,16626.375,16511.66667,16722.9,17125.83333,17064.46667,17030.91818,111.2092911,111.3024875,110.13042,109.5402367,1604,9.540236722,1,1,1,1,1,55.91349739,1,1170,1183.333333,1207.5,1214,1218.333333,1221.428571,1217.5,1216.666667,1223,1205,1214.666667,1218.818182,101.4084507,98.84678748,98.11937858,96.77419355,-40,-3.278688525,1,0,1,1,1,41.66666667,1,0,0,1,1,0
3/5/14,76.05142971,50015700,75.84571071,76.39286043,75.58999629,16360.18,4357.970215,13.2,17897,47.09187211,1,-52.90812789,47.1318332,1,18157,17637,16894.75,16763.6,16771.83333,16893.57143,16885.125,16767.55556,16650.2,17228.83333,16996.86667,16876.89091,101.4741736,106.7610776,107.4881983,110.2099883,1658,10.2099883,0,1,0,0,1,58.45026505,1,1220,1193.333333,1197.5,1214,1218.333333,1221.428571,1223.75,1220,1219,1211.666667,1222.666667,1222.818182,103.9106145,102.1416804,101.7227235,96.875,-40,-3.125,1,1,1,1,1,50,1,1,1,0,0,0
3/6/14,75.82142643,46372200,76.112854,76.34857171,75.44285586,16421.89,4352.129883,13.16,17455,42.5680683,0,-57.4319317,37.59974866,0,17676,17923,17591.5,17006.8,16878.83333,16869.42857,16963.75,16948.44444,16836.3,17546,16994.06667,16948.79091,97.38882999,102.6354164,103.6747979,119.0005454,2787,19.0005454,0,1,0,0,1,59.67844635,1,1205,1203.333333,1187.5,1192,1206.666667,1211.428571,1215,1217.777778,1215,1181.666667,1199.333333,1206.818182,97.2299169,98.15436242,96.2962963,96.69421488,-40,-3.603603604,0,1,0,0,0,32.25806452,0,1,0,0,0,1
3/7/14,75.77714543,55182400,75.87000271,75.99714657,75.15000157,16452.72,4336.220215,13.15,17327,41.69713049,0,-58.30286951,37.68856458,1,17391,17559.66667,17774,17538.6,17060.16667,16942.85714,16926.625,17004.11111,16986.3,17625,17113.53333,17048.24545,98.67499383,98.7935183,102.005734,104.3983853,730,4.39838525,0,0,1,1,0,77.47468485,1,1175,1196.666667,1197.5,1186,1190,1202.857143,1207.5,1211.111111,1214,1191.666667,1188,1207.818182,98.60724234,99.49409781,97.19934102,103.5087719,40,3.50877193,1,0,0,1,1,44,1,0,0,1,0,0
3/10/14,75.84571071,44646000,75.48000329,76.19000243,75.47714229,16418.68,4334.450195,13.16,29083,48.96124191,1,-51.03875809,35.91851492,0,23205,21288.33333,20440.5,20035.8,19462.66667,18777.71429,18460.375,18277.33333,18212,23321.33333,21386.73333,20188.54545,136.6147342,145.1551722,159.6914123,157.9138839,10666,57.91388391,1,1,1,1,1,92.56784399,1,1230,1210,1217.5,1214,1201.666667,1202.857143,1212.5,1215.555556,1218,1238.333333,1217.333333,1229.272727,105.785124,105.4365733,105.090312,106.6666667,80,6.25,1,1,1,1,1,75,1,1,1,1,1,1
3/11/14,76.58428186,69806100,76.49285886,76.96286014,76.08428186,16351.25,4307.189941,13.29,27125,88.54777283,1,-11.45222717,48.72150685,1,28104,24511.66667,22747.5,21777.4,21217.33333,20557.28571,19821.125,19423.11111,19162.1,24206.66667,22398.86667,20609.9,110.6615897,124.5557321,141.5554663,151.5617143,9228,51.56171425,0,1,1,0,0,79.41097001,0,1210,1200,1192.5,1202,1201.666667,1192.857143,1195,1204.444444,1208,1175,1189.333333,1195.636364,95,94.84193012,94.37086093,91.93548387,-100,-8.26446281,0,0,0,0,0,41.66666667,0,0,0,1,1,0
3/12/14,76.65856929,49831600,76.35857386,76.76428229,76,16340.08,4323.330078,13.3,18973,90.79501347,1,-9.204986529,56.15416798,1,23049,25060.33333,23127,21992.6,21310,20896.71429,20359.25,19726.88889,19378.1,21742.33333,20842.6,19304.44545,75.70928825,86.26992716,97.90949577,108.6966485,1518,8.696648525,0,1,0,0,0,52.3979319,0,1190,1220,1210,1202,1208.333333,1207.142857,1198.75,1200,1208,1220,1214.666667,1213.818182,101.6393443,103.1613977,102.6490066,105.982906,70,5.882352941,1,1,1,1,1,50,1,1,1,0,0,1
3/13/14,75.80714414,64435700,76.77714543,77.094284,75.594284,16108.89,4260.419922,13.16,16844,62.55202517,0,-37.44797483,56.07835114,0,17908.5,20980.66667,23006.25,21870.4,21134.5,20672,20390.125,19968.66667,19438.6,20952.16667,20276.4,18966.85455,80.28343554,77.0173385,86.65233093,97.21244301,-483,-2.787556992,0,0,0,1,0,48.73357377,0,1260,1220,1235,1224,1215,1218.571429,1216.25,1207.777778,1208,1250,1228,1221.090909,104.9180328,104.5751634,105.9602649,108.4745763,100,8.064516129,1,1,1,1,1,64.1025641,1,0,0,0,0,0
3/14/14,74.95571143,59299800,75.54142757,75.84143071,74.71428686,16065.67,4245.399902,13.01,15010,37.78048952,0,-62.21951048,47.02575603,0,15927,16942.33333,19488,21407,20727,20259.57143,19964.25,19792.33333,19472.8,17995.33333,19583.6,18661.38182,88.59464458,70.11725137,77.08187831,51.61090672,-14073,-48.38909328,0,0,0,1,0,45.5147315,0,1255,1250,1222.5,1234,1225,1217.142857,1220,1217.777778,1210,1225,1226,1213.636364,98.4,99.67585089,101.6528926,96.09375,-50,-4.032258065,0,1,0,0,0,55.81395349,0,1,0,1,0,0
3/17/14,75.24857329,49886200,75.38571171,75.70999914,75.12142943,16247.22,4279.950195,13.06,28767,46.30099597,1,-53.69900403,55.24192233,1,21888.5,20207,19898.5,21343.8,22633.66667,21875.57143,21323,20942.33333,20689.8,22854.66667,23860.33333,22158.38182,142.3615579,134.7791865,139.0395267,106.0534562,1642,6.053456221,1,1,1,1,1,49.43226734,1,1230,1246.666667,1245,1224,1233.333333,1225.714286,1218.75,1221.111111,1219,1240,1232.666667,1221,98.6631016,100.4901961,100.902379,107.8947368,90,7.258064516,1,0,1,1,1,42.42424242,0,0,0,1,1,1
3/18/14,75.91428371,52411800,75.12857057,75.99571229,75.02857214,16336.19,4333.310059,13.18,31714,65.01480538,1,-34.98519462,65.75461532,1,30240.5,25163.66667,23083.75,22261.6,23072.16667,23930.85714,23105.375,22477.55556,22019.5,25960.5,24800.53333,23782.13636,126.0309176,142.4605599,144.0268853,167.1533231,12741,67.15332314,1,1,1,0,1,57.96176134,1,1220,1223.333333,1237.5,1238,1221.666667,1230,1223.75,1217.777778,1220,1228.333333,1219.333333,1218.181818,98.91008174,97.73828756,99.18032787,97.58064516,-30,-2.34375,0,0,0,1,0,66.66666667,1,1,1,0,1,1
3/19/14,75.89428714,56189000,76.03713986,76.60571286,75.57142643,16222.17,4307.600098,13.17,28716,52.10959224,0,-47.89040776,55.21648736,0,30215,29732.33333,26051.75,24210.2,23337.33333,23878.42857,24529,23728.77778,23101.4,26939.83333,24413.06667,24122.23636,96.5817236,118.6111639,124.3041547,170.4820708,11872,70.48207077,0,1,0,0,1,70.58525248,1,1890,1670,1560,1504,1460,1414.285714,1397.5,1373.333333,1353,1896.666667,1682,1574.272727,153.8922156,170.8776596,189.9482631,200.78125,1290,106.6115702,1,1,1,1,1,95.23809524,1,0,0,0,0,0
3/20/14,75.52857214,52099600,75.69857029,76.09571071,75.33571629,16331.05,4319.290039,13.11,27991,34.95558278,0,-65.04441722,53.4609331,0,28353.5,29473.66667,29297,26439.6,24840.33333,24002.14286,24392.5,24913.66667,24155,28861.66667,25470.46667,24852.45455,94.96952082,105.8677136,115.88077,186.4823451,12981,86.4823451,0,0,1,0,1,75.03706033,1,2065,1780,1642.5,1560,1513.333333,1474.285714,1432.5,1415.555556,1392,1615,1522.666667,1422.545455,87.64044944,100,112.0689655,126.8292683,330,28.94736842,0,1,0,0,0,55.73770492,0,1,1,1,1,1
3/21/14,76.12428286,93511600,75.98999786,76.25,75.19000243,16302.77,4276.790039,13.21,22794,59.24360053,1,-40.75639947,56.69020743,1,25392.5,26500.33333,27803.75,27996.4,25832,24548,23851.125,24214.88889,24701.7,26133.83333,25224.4,24354.84545,86.0140124,81.41761084,92.27704976,79.2366253,-5973,-20.7633747,0,0,0,0,0,65.18888542,0,1535,1880,1712.5,1616,1551.666667,1512.857143,1478.75,1441.111111,1425,1645,1543.333333,1440.454545,80.31914894,93.44059406,105.9649123,122.7642276,280,23.33333333,0,1,1,0,0,55.73770492,1,1,1,1,1,0
3/24/14,77.02714543,88925200,76.91714471,77.21428686,76.43714143,16276.69,4226.390137,13.37,16338,92.51434286,1,-7.485657143,59.68807887,1,19566,22374.33333,23959.75,25510.6,26053.33333,24475.71429,23521.75,23016.33333,23427.2,21419.16667,24110.26667,22138.25455,73.02117009,64.04396604,69.73944816,51.51668033,-15376,-48.48331967,0,0,0,0,0,16.08361076,0,1380,1440,1722.5,1620,1555,1508.571429,1480,1453.333333,1422,1565,1494,1390.727273,86.80555556,77.16049383,87.90436006,103.3057851,40,3.225806452,0,0,0,1,0,50.37037037,0,1,1,1,1,0
3/25/14,77.85571286,70573300,77.35713957,77.96428686,77.08428186,16367.88,4234.27002,13.51,16440,96.65926154,1,-3.340738462,63.81535795,1,16389,18524,20890.75,22455.8,23998.83333,24680,23471.25,22734.88889,22358.7,19407.16667,22487.06667,21282.57273,88.74973008,73.2104846,73.52842518,57.25031341,-12276,-42.74968659,1,0,0,1,1,0.658999871,0,1380,1423.333333,1457.5,1680,1601.666667,1548.571429,1508.75,1483.333333,1459,1475,1583.333333,1468.272727,106.088993,89.88095238,103.4955449,58.75486381,-1060,-90.5982906,1,0,1,1,0,55.10204082,1,1,1,0,0,1
